log_id,user_id,session_id,timestamp,action_type,item_id,item_name,quantity,price,currency,item_level,rarity
3dc220de-f6c5-4c11-b035-30fa49cc1c4f,d800402f-50ee-4d90-b570-3aa8f1830866,4046c84f-dbcd-430f-9650-b40880ae7624,2025-07-13T01:51:18.336160,trade,item_0436,아이템_0436,2,3843,gold,15,epic
fa98b7f7-ba2d-4257-a69f-9036530ae729,49d6d9c1-553e-421b-af44-62fe92056d2f,302c2631-6478-41af-9d70-1949fc5df841,2025-07-25T10:23:16.336160,trade,item_0322,아이템_0322,2,1954,gold,11,epic
5efa6211-9674-45aa-b508-3a99b28680d2,3b692ec0-c586-46e5-b709-ab0100a2abb6,c9f8692c-391a-4f1c-9dc3-0f7bd32ecd1c,2025-07-23T05:23:33.336160,use,item_0222,아이템_0222,3,4213,gold,12,rare
ccd75df2-e32b-43d1-8b74-a4769716ab0c,29f95e06-a998-4939-ae39-76610b96311e,3f60f5e6-7d06-4ab8-9d6e-334c665b40a0,2025-07-14T10:57:57.336160,trade,item_0500,아이템_0500,3,3090,gold,15,rare
75a452bb-85d3-4d05-9353-0d49f070553a,0d427a83-8814-4b95-9483-451e97a57f1d,20c9f14a-fd5c-4622-aff0-828eb1b6dc36,2025-07-26T10:51:37.336160,buy,item_0270,아이템_0270,4,1386,gold,4,rare
8f48e630-5e8e-4813-9977-bdf60e71fcba,8330b7b2-cbbf-4e1b-948e-ac6562763a0d,08ed6f61-b882-429d-8ac4-9f961cb83d58,2025-08-03T10:49:50.336160,enhance,item_0278,아이템_0278,1,2760,gold,6,epic
ae6d2fe7-1694-45c3-a6c7-81efc800d8b4,c0d1504a-db98-42f6-ac85-cdb7777fb094,a8cc0ec8-5047-455a-bbb7-cfffd32a192d,2025-07-19T17:25:20.336160,sell,item_0456,아이템_0456,1,2855,gold,8,common
9bbdf09c-7f97-444e-92ee-d386c2fbe561,2248632e-31ea-4f45-a188-ea631e7d7cca,b8766699-0770-4bd1-a562-8f6c372bf2b4,2025-07-24T04:04:10.336160,enhance,item_0073,아이템_0073,2,1802,gold,4,epic
5273b4d6-5632-422d-bbf3-b7eb70deb12f,b92f008c-2782-4727-937e-396bb9f815e4,61c48e5f-1e65-409d-bbb0-3d979c8aeff9,2025-07-16T04:01:41.336160,sell,item_0390,아이템_0390,1,792,gold,18,rare
1a152300-4fc0-433d-b117-b2f5ec974597,b785fa1f-7aca-4ea4-ae44-120e62747a7c,b0122e31-d868-47c9-95f7-bf7f7fbc5433,2025-08-03T23:45:22.336160,enhance,item_0057,아이템_0057,4,2808,gold,9,epic
be9947af-9650-48ca-a44c-865eac092eab,eddf45c8-7a6a-4a75-8572-2e49fd4bf252,8a167a98-0b8a-4f06-88a6-6bef56afb111,2025-08-05T01:52:29.336160,use,item_0423,아이템_0423,1,4474,gold,4,epic
c6be6ba3-81da-493a-b1e1-6702e09d0634,8c49d55f-8eb5-4242-b907-fb0f7cd96bac,7d6e5793-ab72-4b73-b9a9-17ad4417a98a,2025-07-14T12:33:08.336160,sell,item_0165,아이템_0165,3,2190,gold,9,epic
4ab11fdc-bf9b-45fb-84a2-5158731952f6,d45e77ce-9c82-44a9-a6a0-7b9eb355bef7,81a566ce-cf34-45f9-9794-21b36bfbf1f7,2025-07-11T09:39:01.336160,acquire,item_0234,아이템_0234,4,2304,gold,9,common
94a78ea6-132a-4343-a814-69e0d3c42c9d,8827f324-8d4a-4fda-9cb5-431c8befbd59,162eb382-5f23-41a6-8e6e-8f00696d36a2,2025-07-14T13:27:57.336160,enhance,item_0187,아이템_0187,1,3348,gold,18,common
a6b9baee-3752-461c-b668-089216b76f50,ba7e59d6-779c-47a7-8bdc-e071804f578b,92fea0fa-f873-447a-adcb-60435cbd8c62,2025-07-16T09:54:26.336160,buy,weapon_legendary_001,아이템_001,5,9900,gold,8,legendary
d4a0356e-42ae-4091-8ecd-43691fef2852,256ffd11-25a5-4c83-9de2-62c22276fa8b,b410ec6c-ab0b-4556-98b0-7794f53abd7d,2025-07-23T23:31:12.336160,sell,item_0086,아이템_0086,3,3472,gold,18,epic
73c86b68-65af-41d7-89f9-040769bfeaf8,1a5ed438-7412-4d40-b060-9048c7ee4f05,337d4aee-4cc9-4114-a05d-498559a5794b,2025-07-19T12:54:38.336160,buy,item_0371,아이템_0371,1,3458,gold,6,epic
4f22e7f0-4c1f-4b55-be36-e1921351bbfc,5c55d2d1-ee22-4324-930a-d2ef15587b86,66285bca-da90-48ba-96fd-6526782eafe8,2025-07-13T10:08:34.336160,enhance,item_0452,아이템_0452,1,3622,gold,9,common
f79c4bdc-0aa9-484b-af3e-250b34dbcb6f,ea01b56e-b731-457b-8ac5-bacf3151bd7e,db96a180-8dca-4cac-9603-d9f43ac6f534,2025-07-22T01:12:13.336160,buy,item_0094,아이템_0094,4,4151,gold,16,common
7935bf56-d7ab-422e-b8e6-291f15482d91,b0c4d5af-cc3f-426f-a1c1-e8c57a94f577,39909e09-2bdd-48ec-9c97-8a26f3ebfcff,2025-07-12T09:23:54.336160,acquire,item_0230,아이템_0230,2,3260,gold,19,epic
63d17d53-c2ab-456d-813f-d3d8cb80d287,37541c30-d12f-4e81-ad92-14b556d5c572,7f175a4d-8195-4e57-94b9-04740dc6c773,2025-08-05T14:57:33.336160,buy,item_0309,아이템_0309,3,1571,gold,15,common
f0d2a06c-afc0-4a2a-81df-433940ba71ec,228727e6-6770-4c75-8bc6-df74162976d3,2804a8f3-5795-473a-baef-d7645dfbb5a3,2025-07-10T22:59:41.336160,acquire,item_0464,아이템_0464,3,4701,gold,1,epic
f98b931f-4e58-4f70-9ccd-149a3518ed93,96e80aea-36db-4e46-8ca4-b782e8b8fbb4,14439921-092e-4c6d-a0ac-b74a77cd0fdc,2025-08-07T02:42:06.336160,buy,item_0214,아이템_0214,1,1028,gold,17,rare
62cc63cc-3b42-4459-a7f9-dbe336629e7d,924218ba-b765-4173-a404-3e252c3c4388,70b71782-db26-4708-81ca-d01fbee81b94,2025-07-19T17:40:06.336160,acquire,item_0468,아이템_0468,4,3148,gold,14,epic
81eda984-0e67-4f4a-a8ae-f46c5976d26b,be144a04-2f5c-4cb6-8891-bffd07a4dd96,731f10b7-b435-4ed9-a9f3-13f2386d66b1,2025-07-15T15:01:51.336160,acquire,item_0309,아이템_0309,4,792,gold,6,rare
48c4325f-06f5-4aa2-9c9b-921218568096,6c9999d7-b36b-4c57-8e3c-f3a160e22a9b,06122489-e51f-401f-8154-3b902e5b538f,2025-07-28T15:24:04.336160,enhance,item_0362,아이템_0362,4,4257,gold,12,epic
a948aa43-89e0-477e-bf58-928f5b32291a,fab93479-39ac-4bcf-9f2d-f43d8eadfa6e,e4bea01c-2e15-4fb1-ab42-9d662239208e,2025-07-11T04:15:25.336160,use,item_0057,아이템_0057,5,1887,gold,9,common
28e1a410-575c-4843-a257-b1ca9e170073,8e6a5664-8f04-414a-b717-c0ea17db417f,9b6587d3-b718-4108-8e3d-1bf8711d5c7d,2025-07-16T19:47:09.336160,sell,item_0040,아이템_0040,5,2555,gold,14,rare
9244efd4-e773-4577-8b4a-cea5d04c7fe3,26b750b8-f8a0-44c8-931a-7e8e1086c435,010b3b60-4f20-4491-a90f-09b77e0cc630,2025-07-12T01:15:26.336160,trade,item_0453,아이템_0453,4,2001,gold,2,rare
a50e0c3d-481e-4d46-bddb-8d0c6b245cbe,001c0620-2b5b-4cf0-a4a7-fac87993edca,5345dcff-c53e-4a66-8f89-e2fc4c28ec83,2025-07-09T22:37:09.336160,buy,weapon_legendary_001,아이템_001,1,9900,gold,12,legendary
e7dc4add-e5d4-4cb3-88d9-5a57e374016f,e36460c0-e4f1-4682-9abc-ad060a42e67e,69d9cd91-13e6-4cd8-a316-be959c0ca8eb,2025-07-17T04:52:32.336160,acquire,item_0457,아이템_0457,5,2459,gold,14,common
eba25c82-66a3-4760-8802-e919730da1c1,91eb5cdb-bcd6-43b1-8fdb-9cc61c0dcc50,7036871f-231e-4d5b-8f98-d21aacf00d41,2025-07-19T15:38:47.336160,trade,item_0257,아이템_0257,5,4846,gold,14,epic
26f58d31-b2f0-4020-a5a3-408c213f5a22,c7708d56-ce61-4072-8e79-e0aecd89b77f,ae87367c-fccf-4938-996f-d63c7f2e939c,2025-07-16T00:16:03.336160,acquire,item_0399,아이템_0399,4,448,gold,14,rare
dd96fedc-c8c5-4dcc-a460-05398424d8c1,d1a27df4-16cc-4c76-be57-4dd2e2180eef,2b1f990e-9556-44d3-8958-e2e6229dc1f2,2025-07-11T08:11:07.336160,buy,weapon_legendary_001,아이템_001,4,9900,gold,3,legendary
19f024f4-839e-41f7-b315-e4efa8e3c0ae,e56494a5-b01a-493d-bf80-0c206b3c375c,7ba35197-4562-47f0-a1d5-d0951cf7fa17,2025-07-31T07:36:55.336160,trade,item_0461,아이템_0461,3,2579,gold,14,epic
4cb76cde-6063-4e11-be08-b0b41c0fab78,068647ec-8c61-489b-8ec0-3991443c346c,f31c9787-a09c-45ba-a921-c76e3395c33f,2025-07-29T14:23:10.336160,acquire,item_0467,아이템_0467,2,4165,gold,6,common
c16ebc0a-3c4e-49ba-841d-f9cbf051adbb,eb83278b-41b0-422d-acaf-31b36fb3d7fb,5b7342b4-4a4a-4e77-89a9-bb8a15ff2e23,2025-07-20T23:04:43.336160,trade,item_0373,아이템_0373,1,673,gold,4,epic
64e58496-9126-4902-8290-3ebb15234ff6,45cfe158-bc95-490f-a1c7-b487c5a25b83,bcdf7829-0258-407c-a907-b7d0cc45965f,2025-07-26T09:38:20.336160,enhance,item_0128,아이템_0128,4,3579,gold,17,rare
45046f14-4d30-44ea-a5dd-ab66bec39548,4d16d6dd-e05a-4b37-a4ee-93859aa271e1,af10fc7f-ed50-40ec-a193-bcbe3b083f40,2025-08-04T11:35:18.336160,trade,item_0484,아이템_0484,1,3614,gold,1,common
05c37b7e-6294-43cc-ad2a-abb88466ee43,e14965e0-9d92-49c6-bccb-74a7e5a6ecde,ad465239-3926-4c42-b894-bef143e29d76,2025-07-30T05:27:16.336160,use,item_0088,아이템_0088,1,4387,gold,6,epic
9483f974-22be-4595-8166-fcb16ee609b2,45f08acc-09bd-4fdf-b3f1-e62ce0637cfd,b903c341-70ef-49e8-a298-cb4224d7ee9a,2025-07-16T17:46:02.336160,buy,item_0121,아이템_0121,4,2958,gold,3,rare
66456d13-4582-4ff9-bb8a-725864a06db9,9edf0c0d-2aa6-4fd4-9ed9-ed278fa577e8,c99ee60b-17c5-4a65-8545-1fab12ccb31a,2025-08-01T03:07:03.336160,enhance,item_0057,아이템_0057,2,1562,gold,14,common
bc89a266-a604-48f9-aa48-65d8a8dfbe8d,d723b864-156c-4554-9438-83d7887fdeb8,7b4ddb9b-d15c-4f7b-9207-bdab090b5165,2025-07-27T20:54:23.336160,trade,item_0109,아이템_0109,3,4506,gold,19,rare
ba95c0cc-0d5b-4e5b-8a4d-efb0cefa534c,37c87d37-2814-4f4a-bc2e-ed2459565d05,34890d71-5d29-43d3-98f0-ad7f047bf56d,2025-08-02T03:33:42.336160,trade,item_0133,아이템_0133,2,1051,gold,17,common
ade40113-b405-46a3-9897-a0730ed38ec1,63223390-edd1-4127-92c2-8109dde1b45c,a5c3734e-c943-4b7b-af4e-1b044e2cb91f,2025-08-02T06:09:54.336160,use,item_0274,아이템_0274,4,1461,gold,3,common
09740ebd-3bf7-4146-901b-7676825955c9,75dbe847-3fa2-44ab-9ab5-275455a349da,2783827e-81dc-4d69-aa5c-9a7a23aceac9,2025-07-15T00:04:33.336160,sell,item_0416,아이템_0416,4,4571,gold,14,common
55e86e24-8749-4477-98c1-4711ea9d6905,5780fe7c-b39a-49d1-95fa-dd519d943e43,bc9f98de-b38c-4eb4-9de9-2a2ed244023a,2025-07-22T03:34:35.336160,acquire,item_0471,아이템_0471,4,278,gold,15,epic
97d44c10-f247-4881-9d79-e923b4b694ff,ee03f7cf-8cdf-4c80-af32-cee07a152176,20de5fd3-e2f7-4e05-b7c3-3431bf101234,2025-08-03T06:38:33.336160,use,item_0270,아이템_0270,3,1285,gold,7,epic
b0e0a398-fcda-439c-9dd7-3281da8a2877,0d88cf11-b5fc-436b-8021-4298b25856f4,f4649148-085d-404c-914f-5e2698f60f15,2025-07-10T12:14:08.336160,trade,item_0010,아이템_0010,3,4387,gold,3,rare
baf21382-5b01-4ae5-9aa2-bad05de997f0,5a281ea7-fc3a-4575-942b-d61218d51963,ab585de4-3d01-412e-89c8-9040554eb762,2025-07-25T12:27:52.336160,use,item_0208,아이템_0208,2,443,gold,20,epic
cad16135-0fbd-49fd-a96c-aabb0e199b8a,0552084d-c335-41bd-aeb8-0759a8953bf1,fe2c48a8-c056-4008-bb3b-b7f37f95dfcb,2025-07-17T18:26:13.336160,buy,item_0125,아이템_0125,3,3417,gold,10,rare
83d7b275-69b6-451a-9862-87978f14e431,db6b92cd-6e44-4af1-ab49-1dfa61709a21,3885a915-d9ff-4e29-bf31-ffcfef6bffd3,2025-07-23T10:57:32.336160,trade,item_0387,아이템_0387,2,2576,gold,14,common
86c40166-d087-4c76-b1e8-8197270b111a,b6aa46fd-486c-48a7-b183-6bd885b72356,ad17aac9-a1f0-4ca1-bbb9-8edfb6d7a069,2025-07-21T15:53:11.336160,acquire,item_0268,아이템_0268,1,340,gold,13,epic
156970b3-0573-48a0-bbad-e2e057dbcf75,57b067c7-4b50-4208-b73f-5cb54ec6b06f,96dfab56-e739-44c0-b987-2e64f352be06,2025-08-08T08:08:07.336160,buy,item_0414,아이템_0414,3,3894,gold,11,epic
550241fa-ae19-4c41-aa23-2706b7eb0d00,05fc21e2-c534-497d-aa2e-90ac813ba78d,aea3acb6-e08a-4dbd-97b9-56909a25b5ee,2025-07-20T21:24:50.336160,use,item_0168,아이템_0168,3,4744,gold,16,epic
df159a46-31b5-4838-a3f1-b4642f043bde,0d5d0743-8a63-4db6-9e8f-00190d15fc8a,e59be80b-6645-45d1-ae63-e3e1d43f83a0,2025-08-04T12:51:31.336160,use,item_0226,아이템_0226,4,1847,gold,5,rare
f76271da-5055-460f-b3a7-0860a46938e4,704d572e-8e03-4338-a6da-d82f13a96047,ef301db7-485e-4496-a0ec-5a88dab32b7f,2025-07-15T18:57:35.336160,sell,item_0293,아이템_0293,1,1167,gold,9,common
978c1b03-3e03-4bea-9187-a808bb06a2c5,518d2ccb-cae1-4717-b8dd-9a53057a5789,21a7092a-1280-43d9-a982-42e50e8b6a9a,2025-08-02T02:42:45.336160,use,item_0173,아이템_0173,4,3782,gold,3,common
362c1c9f-aacb-4ecf-9001-aa30d005af62,c3453c9c-5be6-41f5-9dc4-e7f73b67a89b,c9b36f31-10c0-4dd0-91cf-02021ef04394,2025-07-12T12:14:41.336160,use,item_0263,아이템_0263,3,2879,gold,6,epic
3d5c6cf7-8d95-4dc0-a46c-222425fa2958,08375150-cd5c-4aeb-a785-58a7aeaf186d,a4582329-b341-424e-877d-6e1ef8c31f55,2025-07-13T11:10:01.336160,enhance,item_0074,아이템_0074,4,3753,gold,6,epic
c4a34700-20e6-4cca-ba2a-05b227780b15,7250bf94-958b-4dd1-8e68-093e931f5bc2,28112722-8011-461a-b0a2-0845df218b4d,2025-07-14T10:30:36.336160,sell,item_0204,아이템_0204,5,235,gold,12,common
946133f6-9538-4919-82c5-50dfc6292af0,e16da965-c146-45df-932a-87a69ae3d10c,967569cb-00a2-40d8-8f72-f7948a5a2f12,2025-07-15T04:50:27.336160,acquire,item_0163,아이템_0163,3,748,gold,8,epic
0404fb96-38a1-497b-b49a-6e7c160f98bb,cede950d-ca8f-4911-90b2-4dfb2bb664f9,dcf1cd1e-3aec-4ca9-85d9-8d0cc419a9c9,2025-07-20T19:49:45.336160,trade,item_0357,아이템_0357,1,605,gold,20,rare
d2f60bfa-9e13-4567-b44a-bd73b8d40c5c,c31741af-fbee-40f7-99c3-e7759d2d2ec6,f76f8d7a-d75b-4e41-b336-d61ca9cc2e0d,2025-07-15T06:05:58.336160,trade,item_0351,아이템_0351,2,4593,gold,18,epic
d3a92ac9-8945-4fd0-8d2b-8f338c349e87,f2e6d141-6014-420b-8f7d-996106822100,a895553b-4d90-4522-9f41-a529f522f80b,2025-07-24T08:07:59.336160,trade,item_0394,아이템_0394,4,2766,gold,5,common
d2a84d9a-e929-46bb-955b-2d2cb2fbbb25,f49512d0-9ba5-4f43-813b-48e40b3bd234,f8c41250-1faf-4548-bdca-c9ad11b64ed7,2025-08-05T04:42:31.336160,sell,item_0255,아이템_0255,2,3021,gold,4,rare
7a28c98a-21f5-49aa-8f8c-8b907b8d943e,181c950d-c6b1-4745-8d5f-95c7b705ed60,c79e4e0c-f3ea-42cc-a8c1-69ffb0870d25,2025-08-04T16:17:33.336160,use,item_0182,아이템_0182,4,371,gold,13,rare
ae26e7f3-4523-4804-a395-376cfb68d27c,723b35b5-2c87-4295-b989-a78c8b448a61,d4cd8288-b4c7-442e-815a-a2a6a2fd311d,2025-07-27T09:53:18.336160,trade,item_0350,아이템_0350,4,4648,gold,18,rare
2730cbde-d322-457a-9413-c87c13489b78,7429deb2-aba4-44fb-a70b-ca62eb87a396,5bc944b9-1e29-493a-8ca6-baffef30b989,2025-07-23T10:21:58.336160,enhance,item_0317,아이템_0317,2,1772,gold,6,epic
fa1d12c5-818f-42c0-a3d0-06dadf6df8e2,53b38189-d67b-4c62-ae3c-2356e42ea013,d2dde507-fd2f-4ad3-887c-e67e3436ee67,2025-07-24T05:11:07.336160,enhance,item_0363,아이템_0363,4,1334,gold,20,epic
e259b91c-e1a2-487a-8743-1bddff910ef3,9d2eabaa-e24f-4f65-bcc7-08f1e7a6acac,f701a52b-d933-476a-8a5c-7f35a864c2b8,2025-07-11T20:30:07.336160,buy,item_0442,아이템_0442,3,2754,gold,4,common
a41f586d-3bb6-4987-b6ac-10c1801cee59,d9c14d41-191a-4e8c-b775-2db7665fbc12,4c0c113f-4a32-4888-85d4-325fa6ad8dda,2025-08-01T01:11:52.336160,trade,item_0337,아이템_0337,4,3700,gold,16,rare
0ceb4f4e-607e-415f-80a0-d00d6c5a33da,432d1afa-1632-40d8-bbea-87e06a95270d,0f7ef4be-ca6a-45ec-a1a3-dfa88cf26321,2025-07-10T19:00:00.336160,enhance,item_0427,아이템_0427,3,1531,gold,3,epic
2751f5a1-8b63-44b7-80f3-958fef20934f,770e3966-e8e8-4705-a159-b50b7a2d4c90,2ac7ac6c-00d0-49b4-afdc-8e6724f3b0ad,2025-07-18T19:34:51.336160,use,item_0301,아이템_0301,5,4493,gold,1,common
72796f91-c74d-438e-a579-b25bbfe676af,acf19a0b-a552-4afe-a17a-a0d82a10ef67,49405319-69c4-490b-a9c0-4926fec2d565,2025-08-04T20:52:27.336160,acquire,item_0333,아이템_0333,2,3110,gold,6,rare
50b74364-4403-4748-b8fa-570c630db33f,acb03cb8-16d5-4952-81a0-e1f5578c6224,4abbb9f1-ef3b-4c2c-af1a-54b323805c98,2025-08-06T19:15:49.336160,enhance,item_0435,아이템_0435,3,2637,gold,20,common
87804932-84af-44f7-b0f0-c9db95b9997f,30d0f6fa-93e9-49e0-8a55-29efd49144ff,6388a59a-985f-4c14-931b-128f7182d7bc,2025-07-10T08:41:16.336160,sell,item_0145,아이템_0145,5,2360,gold,4,rare
7ac32970-99a1-4fdc-a2dd-23e82a8e27f6,c6a41872-6e90-4a62-a6c4-3bf8288d8498,10f6466e-24e0-44c2-9247-39bb1431fbdf,2025-07-13T12:24:29.336160,use,item_0497,아이템_0497,1,1124,gold,16,epic
87f70ba6-9ba5-4ac4-b3e5-f440a764188c,eb2d2233-2f07-40e4-85b5-0f81dbe6c7ad,d574773a-71b0-4692-b3de-f8c597ca58c0,2025-07-09T23:40:10.336160,trade,item_0079,아이템_0079,3,3259,gold,12,rare
3a4577ff-30e9-47ab-bd38-1e5c8f8605fa,9e7fda24-f102-42c1-b090-96f782608c81,28713180-416b-499d-856f-a3d71c14ad4b,2025-07-31T09:12:09.336160,trade,item_0138,아이템_0138,5,3279,gold,1,common
569d51b2-f900-4829-a36a-0759e0d06baf,708d88f3-b6a3-4037-b1a7-e4e1661ed78e,b107f70d-16de-49ec-8308-0b3db1d8f0f5,2025-07-14T01:04:11.336160,sell,item_0269,아이템_0269,4,2821,gold,7,common
b78dfb9b-8a1c-4e17-b1ef-30e2710d8540,03eda97a-3bda-488e-b455-851b7d298188,8ea6f9cc-976e-4dfa-9b96-460e3ba791ba,2025-07-23T14:10:15.336160,trade,item_0220,아이템_0220,4,4756,gold,7,common
11539a93-0c12-47b9-826f-605bac2ef6e6,6076a2a4-e151-497c-944e-75e160813ecb,4270d74d-35a3-4e1c-ad47-0477693504c8,2025-07-19T11:28:47.336160,trade,item_0146,아이템_0146,2,2741,gold,1,rare
45abbfff-5b68-4a42-86b4-b9d4611c6634,a6a620f1-f14c-479a-9021-7600f827eb61,cd4b1b8b-d8bc-464f-85ac-df4a8e503a62,2025-07-22T06:38:50.336160,acquire,item_0218,아이템_0218,3,966,gold,16,common
301f1711-d970-4ff1-836b-8b2d3095c62b,19e54c9f-9143-4c9b-a847-7221d19f5af3,c5be7b87-2de3-43a9-be4b-8635b5effa5f,2025-07-26T19:27:06.336160,trade,item_0298,아이템_0298,1,251,gold,8,rare
ff625efc-74d8-4299-acae-8d8f144150a4,9edf0c0d-2aa6-4fd4-9ed9-ed278fa577e8,c99ee60b-17c5-4a65-8545-1fab12ccb31a,2025-08-01T03:02:12.336160,sell,item_0039,아이템_0039,2,985,gold,2,epic
d497dd2a-459f-447f-8082-f9a80af574ca,7647b2ca-f97c-4404-8163-eaaafc7cd072,470a050e-ae77-4647-959e-8c65d970b43a,2025-08-01T05:06:36.336160,buy,item_0156,아이템_0156,2,863,gold,9,rare
2372934d-88e2-4b3b-9bcd-89477134bc2c,84d9843b-3609-4c57-820a-81b06cb3d2d4,1c3aed36-f19f-4449-8f87-80a9969cd3d5,2025-07-31T08:55:32.336160,enhance,item_0256,아이템_0256,3,923,gold,2,rare
8f83867c-0b18-455c-be8f-1445f26b345e,5cbf4ef2-31e4-40da-89e3-2baebf942b5a,645409dd-74a4-4a32-b705-7be35e39bb7a,2025-07-23T14:06:51.336160,sell,item_0231,아이템_0231,3,946,gold,10,rare
29999adf-528e-4048-9ab5-c4673143629a,bba260ed-9d70-424a-a528-14d9d007cefc,942ade04-0ac9-4191-8d23-f800bca95e00,2025-07-31T19:37:50.336160,trade,item_0380,아이템_0380,2,2978,gold,11,epic
5cff8d5e-90ba-44a8-ae04-428c944fbb46,5a281ea7-fc3a-4575-942b-d61218d51963,ab585de4-3d01-412e-89c8-9040554eb762,2025-07-25T12:02:57.336160,buy,weapon_legendary_001,아이템_001,1,9900,gold,15,legendary
842ad583-3b85-47aa-a64c-5d2c7f4add11,96e80aea-36db-4e46-8ca4-b782e8b8fbb4,c3de4947-8340-4045-9191-a6db2c0b96c4,2025-07-18T21:40:44.336160,acquire,item_0010,아이템_0010,2,1341,gold,11,common
acef6521-9918-432e-b1c8-25432baf82fd,5cbf4ef2-31e4-40da-89e3-2baebf942b5a,645409dd-74a4-4a32-b705-7be35e39bb7a,2025-07-23T14:47:41.336160,buy,weapon_legendary_001,아이템_001,4,9900,gold,2,legendary
544a22e1-530d-4e36-9968-adbe494cdb38,6d61ac74-5851-405c-8d7a-e63452f71934,260f7d1e-7541-457b-8abb-0d84e9e5ca6b,2025-07-13T23:36:20.336160,buy,item_0188,아이템_0188,4,1509,gold,14,rare
e4a3e477-f5e3-48ad-8504-b356b459ca97,8229c32f-19f5-4d9c-8aac-0ef036be0b93,7ccf5f5e-50df-414c-9c26-cc8cb0d61c87,2025-07-24T00:37:32.336160,buy,item_0383,아이템_0383,3,1818,gold,1,rare
3c3492ce-fd77-4720-a8b6-58a3aeecefa5,11438f0e-660e-4c5f-97d1-06b323143449,9d77fdad-641a-4488-a5e0-e4216e761abf,2025-08-06T20:49:11.336160,buy,item_0243,아이템_0243,1,700,gold,14,rare
bd4f22df-0e58-4b9f-aab0-e0393a680e62,d22eccf9-fe4b-421d-9539-aa1a75926508,9a0ea171-7b1d-43ba-b521-bc0a405488f7,2025-07-30T06:21:17.336160,trade,item_0225,아이템_0225,1,3600,gold,20,common
4d6cf716-60fc-465f-b2c1-b874f77010fd,50e42862-34ca-4254-aed2-4ec3d24d9606,392d3987-e5a9-46dd-b0ce-41bd667529ec,2025-07-26T14:34:07.336160,use,item_0446,아이템_0446,2,2113,gold,14,epic
51e52524-49c6-4ec4-8132-879f2425971e,528d6a72-e4f0-4ef2-a71c-aea895b73028,7682950e-14be-44db-b925-c0663cc83785,2025-07-23T23:18:31.336160,trade,item_0133,아이템_0133,5,3147,gold,6,epic
1f0bf510-1eb7-4897-83b2-e6bf987c942b,3c36fa10-4b66-48b6-a205-eed30f2f2dee,133f2352-a868-43b5-8e9f-931acb61e874,2025-07-31T00:44:28.336160,acquire,item_0271,아이템_0271,1,3461,gold,10,epic
2833a16d-ec3d-4125-abd3-56a2fe3ad29d,af760a7b-e2f5-4d2a-8964-1af0e6d8111f,923b6f3e-8061-4522-ba0f-ceeb1904e4f1,2025-07-30T09:27:48.336160,use,item_0184,아이템_0184,3,1688,gold,10,rare
b84ec7ec-27dd-4f8a-9c1b-8cc4cb2a9146,ab783bb0-bdd2-498b-8c4b-3c9c58c785f3,079f29cc-a640-4155-bfaf-feb5de79412b,2025-08-08T04:00:34.336160,sell,item_0432,아이템_0432,2,573,gold,4,rare
be2c0964-d084-4d9c-a683-d385d066a189,52057608-52ca-4c0e-bf1b-9b048fa20b36,a16b1ab0-9316-4355-ba6e-ac62eebe4b77,2025-07-21T22:43:01.336160,use,item_0423,아이템_0423,4,1709,gold,19,common
ce26c596-3ddf-4aec-ad58-0fa9e3990290,ade0c657-b817-48b7-987f-a3431e3662e2,494e28c6-56d1-4d15-9ee5-dd95d3ad48c5,2025-07-28T18:14:17.336160,trade,item_0316,아이템_0316,1,2466,gold,11,epic
6a522128-8649-48df-9d33-263d31749368,14dcfc98-3269-4720-95eb-14d8bdf6668a,56246b76-bda1-4f1f-88af-07e1ffc56990,2025-08-07T06:49:25.336160,acquire,item_0164,아이템_0164,3,3957,gold,11,epic
6cbdfd05-67ae-43d0-a890-664ed7178682,0d427a83-8814-4b95-9483-451e97a57f1d,08ce476c-5ac3-4be7-b8cf-bd9bc3fedc72,2025-08-03T04:47:28.336160,trade,item_0158,아이템_0158,2,2323,gold,10,rare
8942faf0-8881-4797-a4be-6bc0f0e51f47,9cffbd58-c532-4610-b8cf-9a6e290b5bef,ff572de3-0432-4a44-8abf-6fed78d666d6,2025-08-03T22:44:39.336160,trade,item_0204,아이템_0204,1,2978,gold,20,rare
ceb572ed-502b-44dd-ac9d-efd3bc701817,7362ba9d-e93c-453d-a9f7-de39319bd592,fcb34c9b-70a8-4a7f-b631-08bdb11e0564,2025-07-14T23:51:32.336160,use,item_0390,아이템_0390,5,4940,gold,9,common
661977bf-2f2c-4b72-beb2-0c261f8c8a28,27178f88-3823-4e97-9d7f-7e8c46513122,06cb7cd0-e40f-431e-a5c4-a7e711b72b78,2025-07-30T06:06:36.336160,buy,item_0364,아이템_0364,2,4989,gold,10,rare
aac86d67-0d94-43c1-bfeb-26fb38b1f2a0,cbb17ef1-27eb-432b-80ab-f847b1d3c8dc,cc8b8c72-a4bf-4967-9556-67f0d30c2b31,2025-08-05T08:00:47.336160,use,item_0231,아이템_0231,5,3002,gold,17,rare
c8a8b85d-cbf8-4d65-9806-017e75881461,270baed9-a20e-4d32-9425-94c82805a737,cfbc9b64-8b79-4a1d-b007-3cd8b554728f,2025-07-22T21:48:03.336160,acquire,item_0182,아이템_0182,2,4051,gold,18,rare
