log_id,user_id,session_id,login_time,logout_time,session_duration_seconds,device,os_version,app_version,ip_address,country,timestamp
ae4e221e-d606-4bb0-a38f-f079ab28b9c3,5f36c96d-293e-43a2-9156-ba9d036f071f,c92d7539-0a9b-42a3-bc96-adc781745709,2025-07-18T21:01:48.336160,2025-07-18T21:11:14.336160,566,PC,Android 12,1.1.0,60.229.244.104,BW,2025-07-18T21:01:48.336160
118d6e9c-e9aa-4e6b-ba59-5172462d46ba,b8618d1a-9a3b-488e-96bd-3b48d0005698,e4347b4a-f952-4b2d-8362-cffdd67cd57d,2025-07-15T03:31:48.336160,2025-07-15T03:52:04.336160,1216,iPad,iOS 17.0,1.1.1,75.94.99.207,FM,2025-07-15T03:31:48.336160
014fee72-902b-4149-aaa7-05ab0d7494e7,d1676a3f-4d33-4e38-b9d8-4de0b18e2f17,48f1eeda-be94-404c-a1b3-2e3b74acb91b,2025-08-06T02:15:48.336160,2025-08-06T02:55:32.336160,2384,iPad,iOS 16.5,1.1.1,76.188.101.54,MV,2025-08-06T02:15:48.336160
becd8637-6f65-4580-a86d-1fdaab7db080,3a86fa89-d9cf-435d-9fe5-45818df3c1b4,33a0ffc1-57db-45f9-afdb-9515402ae143,2025-07-23T09:13:48.336160,2025-07-23T09:33:10.336160,1162,Android,Windows 11,1.0.1,103.42.23.145,PH,2025-07-23T09:13:48.336160
82f8d30a-a505-46cf-b899-94c9d32982bb,05745d1a-ed27-4690-89fd-31522dafa2ca,2b6b5bd2-f1b0-4f19-acdd-5b36217fe1e5,2025-07-31T13:30:48.336160,2025-07-31T14:32:56.336160,3728,Android,iOS 17.0,1.1.1,32.180.254.223,LR,2025-07-31T13:30:48.336160
f68c93a0-406d-485a-a801-619d98193927,f453b312-b92b-4b68-b0c6-9b3c363c43a7,cc0cbeeb-6a06-4a9d-afab-18475782ce05,2025-07-13T21:42:48.336160,2025-07-13T23:43:39.336160,7251,iPad,Android 12,1.0.1,39.22.109.205,SO,2025-07-13T21:42:48.336160
218135d8-dafc-46d4-9f79-5161eb7dd0fa,8fa4061c-ef90-48c8-a272-45dfcb1e65fd,be4501a3-d3a6-454f-8766-fbd5ca75bb89,2025-07-27T03:34:48.336160,2025-07-27T03:42:06.336160,438,iPad,Android 13,1.1.1,18.51.78.114,GA,2025-07-27T03:34:48.336160
68015159-d57b-4c3e-b3a4-894eb138605a,3b3ac88e-057d-4680-bde5-0005fe25b1fa,9d01547f-cdb5-48af-96ba-5072d6f33878,2025-07-16T00:04:48.336160,2025-07-16T00:43:46.336160,2338,PC,Windows 11,1.1.0,217.233.135.225,KN,2025-07-16T00:04:48.336160
b84cc5ac-94d5-4b76-88b1-395abbbb418c,2bd65e51-db5d-47a3-a6dd-2edbdddaeac0,628873a2-d1a9-477f-84de-bc8dd44e28b7,2025-07-24T11:38:48.336160,2025-07-24T14:04:07.336160,8719,iPad,Android 12,1.0.1,108.247.11.136,SC,2025-07-24T11:38:48.336160
2f847408-69b3-4f98-b379-089ab6e17f51,b5718fe1-52db-401b-911b-291f0263d83f,39a83cd7-1d33-4363-9911-97a07c1f2f76,2025-07-10T00:58:48.336160,2025-07-10T01:37:02.336160,2294,iPad,Android 13,1.0.0,124.7.159.55,PE,2025-07-10T00:58:48.336160
efca071e-7a78-4b3b-886e-b365d591f56f,3a060da7-87cb-4928-882f-2e777c4ba9d5,b55259e7-7510-4e4f-bc01-71bb3804ba9b,2025-08-07T07:24:48.336160,2025-08-07T09:10:40.336160,6352,Android,Android 13,1.1.1,173.249.135.80,TN,2025-08-07T07:24:48.336160
bebaee3e-a525-486a-a417-c5f2f8e110ec,c9ef3841-fe02-49bc-9617-c8a613267d69,4c338e93-21d5-44b9-9613-0e9a2c8de596,2025-07-11T07:16:48.336160,2025-07-11T07:44:49.336160,1681,iPhone,iOS 17.0,1.1.1,17.64.46.188,JO,2025-07-11T07:16:48.336160
e9cde69a-28fa-40ea-b65a-95a30895d640,4206f7cb-3bca-4bf4-8a38-9ceb9ad01cb3,f869ad5b-d96d-4c7b-826a-0114a59ee4e2,2025-07-15T20:26:48.336160,2025-07-15T22:43:29.336160,8201,Android,Windows 11,1.0.0,51.9.102.99,VA,2025-07-15T20:26:48.336160
53d0257f-dde5-4fcb-9877-5a3e94ceb7b1,e0a1e2d2-57ed-4f0e-86b5-044e37dcecf3,c0555fd9-8b3f-4bdd-9352-d3bc4abe57c8,2025-07-24T05:41:48.336160,2025-07-24T06:17:57.336160,2169,iPhone,iOS 16.5,1.1.0,43.126.53.42,PK,2025-07-24T05:41:48.336160
65ca9aea-325e-48d9-b356-a7c70ad23dea,e6d1a877-8992-4883-aa14-6cbf6b65e397,da17b742-cee8-44ea-a019-9fff18633ae6,2025-07-10T03:46:48.336160,2025-07-10T04:20:17.336160,2009,PC,Android 12,1.2.0,213.222.198.158,MX,2025-07-10T03:46:48.336160
4b46b569-2744-417a-a392-1bad1d626fbd,432d1afa-1632-40d8-bbea-87e06a95270d,e7dc102e-4c63-4126-8084-4ee30714c20e,2025-07-16T13:45:48.336160,2025-07-16T14:06:27.336160,1239,iPad,Windows 11,1.1.0,114.134.227.240,YE,2025-07-16T13:45:48.336160
9083d4fb-b907-423f-8cc6-91f509476ff9,9609df02-fcb1-43b8-8abc-b1eb31655aee,f4bc415a-a513-4a24-9818-1edd3bee560f,2025-07-09T19:18:48.336160,2025-07-09T19:23:57.336160,309,PC,iOS 17.0,1.0.0,132.69.136.14,SA,2025-07-09T19:18:48.336160
0392dea8-9618-4ac2-8a57-c92d11105661,10b900c4-206b-4939-b7ba-da52f657919d,503438b1-40b7-4343-9a06-3eb7508e30c4,2025-08-03T08:56:48.336160,2025-08-03T09:35:42.336160,2334,Android,Android 12,1.2.0,199.62.17.240,BO,2025-08-03T08:56:48.336160
dfc23336-8483-4788-880a-1bf46d3dd342,c476e3b2-d45a-4816-93ad-b202cb6c0a8d,708f5c22-bd33-44d6-9372-d518500aed71,2025-07-19T12:36:48.336160,2025-07-19T15:04:04.336160,8836,iPhone,iOS 16.5,1.0.1,13.55.89.141,PG,2025-07-19T12:36:48.336160
01cdf2e0-6bdd-42a4-aed5-bc6e6d632bd9,f847c43c-d4bb-4e0d-967a-44edae66672e,10a3348e-d038-49ec-b886-78347d43a53d,2025-08-08T17:35:48.336160,2025-08-08T18:00:45.336160,1497,iPad,Windows 11,1.0.1,120.91.105.174,AR,2025-08-08T17:35:48.336160
38d455e1-9acf-4a5e-a453-7199bce799ee,30db036f-f2ae-4292-bb8b-d4531ba03c26,612d43cf-03ca-46d6-972f-2e652152229f,2025-07-20T21:27:48.336160,2025-07-21T00:27:37.336160,10789,iPhone,iOS 17.0,1.0.1,157.143.213.171,LV,2025-07-20T21:27:48.336160
bffd421c-da63-4228-bed3-8b96683ca0ad,d1485833-de5f-411f-9c66-4e7c46de8d6b,6d1aecf2-2025-4117-9679-4af05edd61be,2025-08-05T18:57:48.336160,2025-08-05T20:41:32.336160,6224,Android,iOS 17.0,1.1.1,220.177.142.93,AG,2025-08-05T18:57:48.336160
087ebba5-192e-4c45-abb9-74dcd7694e3c,50e42862-34ca-4254-aed2-4ec3d24d9606,6b911df1-7432-4024-97a2-a4d7572e0061,2025-07-20T02:25:48.336160,2025-07-20T03:29:08.336160,3800,PC,Android 12,1.1.0,72.188.25.0,SV,2025-07-20T02:25:48.336160
490dc08c-893d-4a51-8eb0-b0465b260c3b,9cffbd58-c532-4610-b8cf-9a6e290b5bef,021774cf-b7c8-4209-a725-254072d45b18,2025-08-03T23:04:48.336160,2025-08-04T01:20:43.336160,8155,Android,Android 12,1.1.0,18.46.255.186,SY,2025-08-03T23:04:48.336160
1cbcb37e-6f07-41f1-ab38-23e046098afb,65d79768-cd45-44c2-b3ea-83751d762f82,4aaa794a-62ad-4dca-a7b6-3258826fe584,2025-08-01T14:03:48.336160,2025-08-01T15:13:36.336160,4188,iPad,Android 13,1.2.0,190.1.213.8,PW,2025-08-01T14:03:48.336160
5e134bb2-e4d8-40fd-a0de-134799013f41,af760a7b-e2f5-4d2a-8964-1af0e6d8111f,e6ff6fbd-6be8-44b9-9bd9-29dd50ec5768,2025-08-04T22:54:48.336160,2025-08-04T23:23:01.336160,1693,PC,Windows 11,1.0.0,170.174.174.232,UZ,2025-08-04T22:54:48.336160
770cc8de-6103-4e8d-860d-6a856ff0a2a2,ee03f7cf-8cdf-4c80-af32-cee07a152176,f0fd3922-5e10-4364-ad50-6bef75d11f09,2025-07-16T06:40:48.336160,2025-07-16T07:29:04.336160,2896,Android,Windows 11,1.2.0,105.252.134.40,DO,2025-07-16T06:40:48.336160
dfe369d1-b494-42ab-86c4-9cc8fb1dfcad,08375150-cd5c-4aeb-a785-58a7aeaf186d,94e76f12-1f27-40c9-b992-429c51120d10,2025-08-02T18:50:48.336160,2025-08-02T18:58:39.336160,471,iPhone,Windows 11,1.0.1,128.183.172.185,DE,2025-08-02T18:50:48.336160
61eab0ec-1a98-48b6-a079-88c902a43870,8d5f7281-3a34-4fee-81f5-24405f4c8bc4,7b10f11a-6c8d-4630-a132-b54e0d74e3d7,2025-07-09T23:34:48.336160,2025-07-10T00:02:55.336160,1687,PC,iOS 17.0,1.1.0,45.221.246.8,GQ,2025-07-09T23:34:48.336160
3137bb2b-0597-4bb1-83dc-6d11e8c24fb2,b8618d1a-9a3b-488e-96bd-3b48d0005698,945bb47b-6916-455c-af40-261c9cb4e36a,2025-08-06T07:26:48.336160,2025-08-06T08:10:07.336160,2599,iPhone,Android 12,1.0.1,17.135.55.161,MW,2025-08-06T07:26:48.336160
67e0434f-9a28-4ffb-a44c-0bea2359bfe1,f2f9339d-98c5-4558-8fac-3226841587e6,e4620f1b-21a6-4d60-ac7d-e843aeb09acb,2025-08-02T08:13:48.336160,2025-08-02T08:35:35.336160,1307,iPad,Android 12,1.1.1,16.38.56.192,MT,2025-08-02T08:13:48.336160
d8cd5691-92e3-4b64-97ff-27d5200d22e0,c6a41872-6e90-4a62-a6c4-3bf8288d8498,470eafb6-4cee-4429-abe7-607771023fa2,2025-07-18T13:12:48.336160,2025-07-18T14:20:11.336160,4043,iPad,Windows 11,1.0.1,206.255.69.184,FR,2025-07-18T13:12:48.336160
c7663112-538d-41f5-9022-55afcdc70c3c,1ba22b73-d96c-4019-9aec-c1ea8ff2a92f,e1e8aaf8-abcc-4eaa-aa26-8adfa6f87f71,2025-07-18T04:16:48.336160,2025-07-18T04:26:55.336160,607,PC,iOS 16.5,1.1.0,65.201.214.80,LU,2025-07-18T04:16:48.336160
08862ed1-66c0-49e9-acb7-ef41aff881b5,9991e0a0-1513-4b09-b082-759b0116d9ec,b6dc40db-368e-4474-aeb3-eca606e51f4e,2025-07-22T22:04:48.336160,2025-07-22T23:00:12.336160,3324,Android,Android 12,1.2.0,132.11.0.104,BY,2025-07-22T22:04:48.336160
654876b2-30d3-402c-bab2-211f14a7b666,119fa2bc-9f84-4036-bef5-7e705e209d26,16c85a75-36ee-46d0-9ec8-dfcdb8165aaa,2025-07-28T20:42:48.336160,2025-07-28T21:10:35.336160,1667,iPad,iOS 17.0,1.0.1,177.104.140.237,SG,2025-07-28T20:42:48.336160
9bfd0cdf-5fea-4bfd-8693-1358a00c7363,05745d1a-ed27-4690-89fd-31522dafa2ca,5f20f973-072a-48ed-8969-3e6bf054eda8,2025-07-27T18:56:48.336160,2025-07-27T20:42:18.336160,6330,iPad,Android 12,1.2.0,165.41.178.14,VU,2025-07-27T18:56:48.336160
62e53cad-bce2-4c14-851c-5b7ac631f6a1,42e40dde-9843-4865-b111-892a98355807,afb009c8-2a78-408f-b0aa-e53082f3608a,2025-07-27T09:12:48.336160,2025-07-27T10:10:13.336160,3445,PC,iOS 17.0,1.1.0,207.41.23.69,CL,2025-07-27T09:12:48.336160
053b9e0c-4227-437d-8998-779e30afd31a,ee144166-9e6d-439f-8de8-7c2b90503ed5,cc5b6215-fd22-43b6-b8a8-25ab784dc7ec,2025-08-07T20:40:48.336160,2025-08-07T20:49:21.336160,513,Android,iOS 17.0,1.0.0,100.219.72.150,EC,2025-08-07T20:40:48.336160
864fd38c-a6d6-4858-a5bf-153d72d674b8,016263b1-c816-4541-bff0-eb2ab71cd249,6a0cc6cd-10f8-409c-9713-efe0124bf5dc,2025-08-08T13:23:48.336160,2025-08-08T13:53:27.336160,1779,PC,Android 12,1.0.0,52.61.71.165,MW,2025-08-08T13:23:48.336160
e8cfb516-f0c8-434c-bda1-1b6c477e6a1d,833606f1-6711-493b-aa1b-eb64a637eb0b,d1bde4c7-6824-4b26-aadc-891c573c55b9,2025-07-17T18:58:48.336160,2025-07-17T21:00:01.336160,7273,Android,Android 13,1.2.0,18.28.206.46,CF,2025-07-17T18:58:48.336160
66c9be29-f02d-4e34-be01-318d39333914,7250bf94-958b-4dd1-8e68-093e931f5bc2,f586c095-ed08-4bbf-872d-c39d1649c334,2025-07-09T17:40:48.336160,2025-07-09T18:32:23.336160,3095,Android,Windows 11,1.0.0,77.252.230.171,KI,2025-07-09T17:40:48.336160
b9989516-8594-4874-944b-bb4641ceab12,df4def4a-a304-45f4-b7f0-4e7313b0eee4,7b1b4109-11aa-4c0f-88c0-e3046f073c8a,2025-07-31T03:28:48.336160,2025-07-31T03:50:02.336160,1274,iPhone,Windows 11,1.0.1,196.104.65.210,ID,2025-07-31T03:28:48.336160
bef765dd-2ff2-4497-8a06-d129e68cd0b4,93f1e93d-5d04-4833-ad8c-cd14a5280180,6bafb501-91a8-44a7-98ad-a27f9b391ffe,2025-07-28T21:15:48.336160,2025-07-28T21:30:05.336160,857,PC,Android 12,1.1.1,152.222.65.147,LT,2025-07-28T21:15:48.336160
462812ab-a140-4e9b-b219-c7949579aed1,5e199c66-bbbc-4490-8a14-75f20b58896e,0dab8e31-341b-4836-a7e9-68684031f3f7,2025-07-28T20:34:48.336160,2025-07-28T21:21:07.336160,2779,PC,iOS 17.0,1.0.0,148.89.146.34,BJ,2025-07-28T20:34:48.336160
46a424b3-ba8d-4c1c-acf9-8893a613f09f,7597b8ae-0b9b-40f4-9ce4-f4d4357f2f92,8aa40d1d-7b74-43d1-8a16-6238831d3aa6,2025-08-01T08:30:48.336160,2025-08-01T09:33:33.336160,3765,Android,Android 13,1.0.0,92.186.247.147,SE,2025-08-01T08:30:48.336160
4705b9fe-22b3-4399-b5e3-1569520e51aa,770e3966-e8e8-4705-a159-b50b7a2d4c90,bc460183-22f0-43a5-a0ef-afafa71ffdad,2025-07-17T09:18:48.336160,2025-07-17T09:32:52.336160,844,Android,iOS 16.5,1.0.0,8.54.113.86,AO,2025-07-17T09:18:48.336160
57b5b0c9-629e-402a-8740-978edf3e73e6,e36460c0-e4f1-4682-9abc-ad060a42e67e,7da80c02-70ef-41e9-903f-3f86b31ee36b,2025-07-28T10:00:48.336160,2025-07-28T10:34:33.336160,2025,PC,iOS 17.0,1.1.0,59.108.130.82,VN,2025-07-28T10:00:48.336160
5bbf5a8c-9f24-45ff-ba9b-dcb2b15549a2,c68154db-0123-4b9e-b9bf-b487f851fd08,c994c28c-9804-4f90-9aa1-dd4143e28bd8,2025-07-15T15:48:48.336160,2025-07-15T16:18:58.336160,1810,iPad,Windows 11,1.1.1,87.248.49.240,KE,2025-07-15T15:48:48.336160
9777870f-3079-4eb6-bf12-16b798f3ff23,b6962eb0-b096-4169-899e-578497856bdf,bc7252b0-aff6-4a85-9877-158ba3335510,2025-07-30T18:47:48.336160,2025-07-30T19:36:09.336160,2901,Android,Android 13,1.1.1,107.69.41.140,GW,2025-07-30T18:47:48.336160
cbfaba28-416e-455b-b254-ef37acec6d8d,3bd333a6-acd0-43c3-ba2b-5ff913f87806,6ebc36d5-0e26-4f36-b4ca-4ca70fee1799,2025-07-21T03:24:48.336160,2025-07-21T05:09:35.336160,6287,PC,iOS 17.0,1.1.0,186.132.160.151,IT,2025-07-21T03:24:48.336160
1892ba2c-686b-4a6c-9967-2216f1de81f6,16916e6e-c8ac-420f-a538-e098245969a0,612d91e1-f624-4191-bb33-781a817bfe2b,2025-07-10T11:22:48.336160,2025-07-10T12:03:35.336160,2447,iPad,Android 13,1.1.1,130.136.237.200,KH,2025-07-10T11:22:48.336160
7e287a6c-7e63-4c1d-b6e9-16fd6b1c8352,abe35367-decd-4bc5-a21f-a06e47f8a669,714102d2-4f99-4ed2-b4a2-211adac2d7f7,2025-07-12T17:20:48.336160,2025-07-12T18:18:18.336160,3450,iPhone,Windows 11,1.2.0,183.84.12.210,LV,2025-07-12T17:20:48.336160
5f157631-8de2-493f-bba6-98a3d61bd718,340e4bf5-5f0b-4931-aca8-64c64ea2b078,f392c449-7791-414f-bb60-79a0a47836ac,2025-07-11T19:21:48.336160,2025-07-11T19:40:30.336160,1122,iPad,Windows 11,1.1.1,102.55.95.43,LA,2025-07-11T19:21:48.336160
7bd3cae6-2183-4777-9a15-d781a690a96a,4afd1dee-3682-4c95-9bb6-993828ac2621,bf856d58-a368-4fd7-8b36-de6ce7237a40,2025-07-18T02:50:48.336160,2025-07-18T03:57:15.336160,3987,iPhone,Android 13,1.1.1,152.106.67.236,EG,2025-07-18T02:50:48.336160
4b16e254-9c40-4c53-af1d-044910f0a465,42e40dde-9843-4865-b111-892a98355807,def5ddd8-8507-40f4-b462-cc897be715dc,2025-07-22T04:34:48.336160,2025-07-22T05:44:18.336160,4170,iPhone,iOS 16.5,1.1.0,132.34.174.215,BJ,2025-07-22T04:34:48.336160
7c1351d8-6060-4169-a23e-bce4a3158da3,94bff223-d3c8-4f56-a9b6-992107bd75d8,937372e6-a0a8-4d13-a77a-bcb9fe183164,2025-07-25T20:48:48.336160,2025-07-25T23:39:50.336160,10262,iPad,Windows 11,1.0.0,73.14.220.64,CN,2025-07-25T20:48:48.336160
baaa9e62-0ace-427a-91a2-ffcbc74f3414,38295e08-02db-4625-98c5-1d6b5ec59d22,93c452c0-ac78-4b4f-ab5e-eac4b54faf88,2025-07-11T21:09:48.336160,2025-07-11T21:31:28.336160,1300,Android,Windows 11,1.2.0,107.69.28.249,SD,2025-07-11T21:09:48.336160
4630062b-145f-4790-ab1f-8974b4791c39,3cff7cdb-eff5-4836-b383-a91b5c0f421b,44e91222-8710-4c94-8cab-3f8a393f544a,2025-07-09T22:42:48.336160,2025-07-10T01:07:24.336160,8676,iPad,iOS 17.0,1.1.1,61.228.139.103,DM,2025-07-09T22:42:48.336160
018a2da1-3dad-40c5-b24e-a0a70cbae9f5,8330b7b2-cbbf-4e1b-948e-ac6562763a0d,362032fc-78f9-43cc-8998-90101e5e72b9,2025-07-16T11:41:48.336160,2025-07-16T14:07:48.336160,8760,iPad,iOS 16.5,1.2.0,114.210.174.8,KI,2025-07-16T11:41:48.336160
3730c9f3-bef2-42a1-ad55-2a0e49947790,efafe92b-42b7-4ba6-ac0b-32b9972d7c6d,778e4a94-6fb8-4fa9-ada5-d795760b68d6,2025-07-16T06:29:48.336160,2025-07-16T06:59:09.336160,1761,iPhone,Windows 11,1.1.1,140.227.193.12,RO,2025-07-16T06:29:48.336160
2c921c79-5ac9-4631-a161-8e427bd223c5,67816ed4-f9a4-4cf9-a51c-a557cb109b20,821bc396-aa31-4f38-a3ff-3b75a6fa2187,2025-07-28T21:55:48.336160,2025-07-28T23:57:35.336160,7307,iPad,Windows 11,1.0.1,201.112.54.63,MT,2025-07-28T21:55:48.336160
0059c50f-5ade-4f3f-a938-3a28b59593e0,f6a98340-b72c-495f-b555-6c1554bd3121,ef04f074-3981-40d0-83ac-9699c382c6d9,2025-07-26T12:37:48.336160,2025-07-26T12:48:00.336160,612,iPhone,Android 12,1.0.1,29.134.188.103,PS,2025-07-26T12:37:48.336160
132f1ca9-5d51-4ace-8133-46663c265df6,3e906c02-f9f7-4902-ba91-52e1068e3484,95b148c4-97d4-440d-91ba-41b82b781ba2,2025-07-17T01:27:48.336160,2025-07-17T02:23:13.336160,3325,iPhone,iOS 17.0,1.2.0,167.182.70.101,MU,2025-07-17T01:27:48.336160
af340481-9123-45d3-823e-1623d4651db2,10f8bf14-1bec-43cb-b121-1b3dad57fe14,f73ebe20-80db-4eb5-b0e1-ecbf8b36be17,2025-07-23T18:16:48.336160,2025-07-23T18:28:24.336160,696,iPhone,iOS 16.5,1.0.0,169.166.109.252,TG,2025-07-23T18:16:48.336160
e099fc23-a436-482f-9280-73082d8da5fc,bb333ff7-2934-4cfb-8746-ebd3c361939f,e080be51-6af8-486a-a2dc-63cfa66ac1d4,2025-08-08T08:30:48.336160,2025-08-08T09:06:30.336160,2142,Android,iOS 17.0,1.1.0,123.181.142.199,PH,2025-08-08T08:30:48.336160
7dc61484-f6a6-4b4a-bf28-2c41d7d46f41,1e91136c-e7dd-4a4d-bd64-4ded0e7c3e75,41913083-5522-47e3-bda0-b3a1dd2fb8bd,2025-08-07T14:44:48.336160,2025-08-07T16:23:09.336160,5901,Android,iOS 17.0,1.1.1,62.198.39.87,LT,2025-08-07T14:44:48.336160
6fc7e78c-6dea-4838-9972-4dd78ac1cdae,51ad4b3a-91d5-48bd-a186-fb2a0b2aa437,99739809-dbd2-49a5-b7fa-f60a1c049aca,2025-08-01T09:41:48.336160,2025-08-01T10:13:32.336160,1904,PC,Android 13,1.1.1,182.67.77.174,ET,2025-08-01T09:41:48.336160
4730dfec-98c3-43d1-8588-faa51b284b4f,47b27fa9-35b8-4e6c-9a9c-c6344415ab71,7edc28ae-d108-4835-922b-dcc2de26a67d,2025-08-06T19:52:48.336160,2025-08-06T20:37:05.336160,2657,iPad,iOS 17.0,1.1.1,87.243.215.8,NA,2025-08-06T19:52:48.336160
cc79db9a-9ea9-4fd4-af68-f3b95a181d85,c35ad1de-2341-477f-8d47-3fe2b79f09e8,388935fa-c3b7-4421-996e-c39bec5af7ae,2025-08-01T05:37:48.336160,2025-08-01T05:54:00.336160,972,iPhone,iOS 17.0,1.2.0,206.252.51.100,RW,2025-08-01T05:37:48.336160
0b7af193-ff12-48ab-b16a-05ab5a102a1c,61588919-7a54-4e90-9006-d70ea502cee9,53d94ac8-995f-4ca5-8e91-2718ea886c18,2025-07-09T19:40:48.336160,2025-07-09T19:48:53.336160,485,Android,Android 13,1.0.1,132.143.26.138,AZ,2025-07-09T19:40:48.336160
666ee2d7-a836-4a64-bde9-ea5f48181ab9,be144a04-2f5c-4cb6-8891-bffd07a4dd96,731f10b7-b435-4ed9-a9f3-13f2386d66b1,2025-07-15T13:35:48.336160,2025-07-15T16:08:32.336160,9164,Android,Android 12,1.0.1,42.100.37.48,NZ,2025-07-15T13:35:48.336160
96e331ca-7a98-43dc-84ba-67de38caf5f4,860aeca1-e1df-4ff1-9427-e061a4eac83e,b3a7ff6f-9fcf-4e88-81a2-d79db100ab4e,2025-07-10T23:33:48.336160,2025-07-11T01:25:36.336160,6708,PC,Android 13,1.0.0,187.39.142.126,ZW,2025-07-10T23:33:48.336160
2de469ea-d840-4bbc-8c91-8b4d7761b000,20feb125-e535-4087-b50f-2b06f6f62f08,990fd5d9-c351-4d56-a7b8-68c137c6bffa,2025-07-10T05:04:48.336160,2025-07-10T07:29:35.336160,8687,iPhone,iOS 17.0,1.0.1,152.169.76.100,LK,2025-07-10T05:04:48.336160
d594fb94-a683-406c-bf8f-5502dbe5615a,414f7ad5-2af4-4acc-8c5c-df077e1b8075,90c61a80-f31f-4a80-ab68-fe9c483661a9,2025-07-15T15:20:48.336160,2025-07-15T16:53:24.336160,5556,Android,iOS 16.5,1.2.0,112.141.87.207,ZM,2025-07-15T15:20:48.336160
d68dac05-f6b1-441c-9300-617ed91f1e24,d946feea-59ef-4b4a-99bf-5f2815fcc421,836df4e0-4318-4fbc-95d7-f0c33d79e2b9,2025-08-08T20:13:48.336160,2025-08-08T20:36:33.336160,1365,Android,iOS 17.0,1.0.1,137.118.239.163,UY,2025-08-08T20:13:48.336160
83b9a0d7-3adc-468f-8890-5dc9559bc623,59fba38a-7d89-47b3-885d-9c5c791384c8,a93ed585-0863-4535-b4fb-59c308772cec,2025-07-22T02:52:48.336160,2025-07-22T03:47:39.336160,3291,iPhone,Android 13,1.0.0,205.45.206.244,HU,2025-07-22T02:52:48.336160
ee5d801e-7c31-4491-ae50-b0c5611d903e,394bbaf2-8450-4349-a1b3-9770c7930c10,36cc6e01-e95d-4535-a129-4851d43cdbc7,2025-07-17T05:23:48.336160,2025-07-17T05:55:44.336160,1916,Android,iOS 17.0,1.2.0,69.232.86.152,MY,2025-07-17T05:23:48.336160
6e46045e-75f3-45ac-a178-4201a750bc54,7250bf94-958b-4dd1-8e68-093e931f5bc2,ec59dcb7-aec3-43ae-93fa-76924e590ae8,2025-07-14T19:51:48.336160,2025-07-14T20:00:15.336160,507,iPhone,Android 13,1.2.0,11.5.107.135,DM,2025-07-14T19:51:48.336160
78e0da25-a4ba-403d-a6a7-2c18277b2ab5,ace09e35-c5d2-4995-8c06-f4f335ee9024,3a3e258f-7da4-4a7d-b5a0-bd44083f6caa,2025-07-27T04:58:48.336160,2025-07-27T06:39:42.336160,6054,iPad,iOS 16.5,1.2.0,122.106.242.23,TZ,2025-07-27T04:58:48.336160
b1ee21c6-7a6e-414a-9f44-7599fc448d38,5061d49f-ce96-44d1-8211-d7c77d0f2703,68b6c70c-8b1a-4de9-82de-ce1e90f65fb8,2025-07-13T18:01:48.336160,2025-07-13T19:01:36.336160,3588,Android,iOS 17.0,1.2.0,178.216.13.29,ZW,2025-07-13T18:01:48.336160
b8de04e0-f6e1-41a2-b499-e0a04ca78ce1,9b301188-c7cb-473f-af61-8fe1fda24360,705a4286-cf38-4656-b008-4ca022a45510,2025-07-14T04:58:48.336160,2025-07-14T05:54:09.336160,3321,iPad,Windows 11,1.0.1,164.77.233.80,AE,2025-07-14T04:58:48.336160
57f871cb-8391-481f-b97b-b3977b9f988b,01b5430f-2123-47f6-a3fb-571b425a2b98,0a759494-962a-4ea5-ae3d-958822b17f02,2025-07-30T11:55:48.336160,2025-07-30T12:28:56.336160,1988,iPhone,iOS 17.0,1.0.0,128.105.48.180,RW,2025-07-30T11:55:48.336160
e57bdf67-3f01-44df-adc5-30aabb23c0ff,04b36cec-af99-42e2-88d6-7a7ee05cc47a,7c40aa38-e84f-4b03-ad1e-06eb4e2db666,2025-07-12T05:58:48.336160,2025-07-12T06:09:26.336160,638,Android,Windows 11,1.0.0,90.189.226.86,TD,2025-07-12T05:58:48.336160
1bd1159a-9a67-41c1-a633-84b9b6a70a8c,5cc9f252-c932-4823-912b-62b27c1a8f76,ba9f80ac-9efe-4528-99bf-651cf55fa119,2025-07-23T13:43:48.336160,2025-07-23T14:31:51.336160,2883,iPhone,Android 13,1.1.0,181.117.213.248,MR,2025-07-23T13:43:48.336160
ea9b002b-45d6-415a-8f7a-1960e1b8c0a3,895ae1cd-347c-4454-b707-e5aad54ce18e,c02b24e9-7558-4d75-b3b2-5864c295886e,2025-07-20T08:11:48.336160,2025-07-20T09:08:10.336160,3382,iPad,iOS 16.5,1.0.1,140.172.94.74,EG,2025-07-20T08:11:48.336160
8e4a31b3-3131-4fe3-920e-2edaf43e5163,952c19a7-34cd-48ce-bdb1-5010fdb30a22,102bc727-e83c-4e87-9d6b-62e14545f0d7,2025-07-12T06:27:48.336160,2025-07-12T07:05:20.336160,2252,iPad,Windows 11,1.2.0,22.205.102.174,FR,2025-07-12T06:27:48.336160
5717c705-7666-456e-b809-805e83e4e1ed,a5bd85a7-4e5c-4d79-9142-0ef488d05edf,e5d25ee2-9df2-4299-ad15-96ce18b218d1,2025-08-08T04:32:48.336160,2025-08-08T05:31:36.336160,3528,iPhone,iOS 16.5,1.1.1,182.35.235.169,NE,2025-08-08T04:32:48.336160
